census_tract,ces_30_score,ozone,pm25,diesel_pm,drinking_water,pesticides,tox_release,traffic,cleanup_sites,groundwater_threats,haz_waste,imp_water_bodies,solid_waste,pollution_burden_score,asthma,low_birth_weight,cardiovascular_disease,education,poverty,unemployment,housing_burden,hispanic,white,african_american,native_american,asian_american,other,pct_nonwhite
6037300702,10.5432003001831,0.053108966,11.63,16.64708942,904.347621475196,0.0,1623.184614,641.95,0.0,0.0,0.01,3,2.0,5.52224121565838,16.84,1.71,5.3,4.5,13.3,7.9,13.3,6.5,79.7,0.7,0.0,10.6,2.5,20.3
6059075808,10.543184528196,0.047908481,10.37,11.546273,632.937633947817,0.0,43791.99699,4746.97,4.5,1.0,0.0,0,5.2,5.90135829273359,20.68,3.68,4.52,6.5,19.8,8.4,11.0,23.6,67.4,0.9,0.3,5.2,2.7,32.7
6073008354,10.5413191086652,0.044311971,9.53630303,10.31963631,228.067595137786,0.0,55.1582935,2841.35,3.6,0.0,0.075,6,0.0,3.99309057582103,15.41,5.26,3.22,8.40000000000001,20.4,6.8,12.0,10.1,33.9,3.8,0.1,47.1,4.9,66.0
6087122400,10.5318870869662,0.037784754,7.44040487,1.613834675,690.629472256933,2789.463726,24.81605062,452.73,0.7,8.0,0.0,10,5.5,4.75291262190169,29.22,3.49,3.7,6.90000000000001,19.1,9.2,13.8,21.3,73.2,0.6,0.3,2.3,2.3,26.800000000000004
6081606800,10.5314907380582,0.032532389,9.53630303,10.33590303,509.943025111493,5.971057352,164.7939562,704.73,0.0,0.0,0.6,2,0.0,4.10082205754525,39.17,4.17,4.31,4.5,6.0,7.4,10.9,7.0,58.1,0.7,0.0,29.8,4.4,41.9
6075012700,10.5306218203714,0.029592333,8.69794377,73.97,224.117353311092,0.0,240.843412,632.84,14.3,16.65,0.025,11,0.0,4.83291309634624,13.45,4.86,4.21,1.40000000000001,8.1,6.0,22.2,5.4,81.3,0.4,0.1,9.7,3.1,18.7
6059052506,10.5277213552562,0.047908481,9.53630303,28.64856898,376.928304928461,731.7882741,10307.19834,357.96,0.0,0.0,0.025,6,0.0,5.60495872540888,18.86,4.21,4.15,4.40000000000001,12.9,8.6,9.1,8.6,62.9,1.6,0.0,23.6,3.3,37.099999999999994
6059021824,10.5177197920963,0.051242641,12.05,13.34391573,370.319695790514,0.0,8403.2294,311.11,0.0,0.0,0.0,0,0.0,3.91447236794454,21.1,6.17,6.55,3.8,5.6,6.3,6.2,12.1,71.4,0.9,0.3,13.2,2.1,28.6
6067004008,10.5130701698568,0.047908481,8.69794377,7.124119904,80.0144489989805,6.805455785,47.99041306,176.11,0.0,0.0,0.0,10,0.0,2.99773132836937,49.96,4.64,7.33,4.0,22.8,4.9,10.3,17.8,40.4,8.8,0.2,27.3,5.6,59.7
6073001000,10.5098695335581,0.04012721,10.37,25.26266175,228.067595137786,0.0,189.0357013,499.93,0.0,20.0,0.085,7,0.0,4.28454466193255,38.28,3.76,5.43,5.3,24.6,7.2,10.0,26.0,56.7,7.1,0.3,5.7,4.3,43.4
6081613502,10.5084053845754,0.029592333,9.1171234,3.107056892,694.431939219102,1332.888232,100.2111607,247.8,0.0,13.0,0.01,1,0.0,3.65095297105727,38.14,4.39,4.19,7.09999999999999,17.5,6.8,19.1,14.8,77.1,0.7,0.3,3.4,3.5,22.7
6111007300,10.4991908752274,0.047908481,9.53630303,0.422824853,532.738939272108,0.69122766,151.6747378,255.44,0.0,0.0,0.0,16,0.0,3.55614651992387,8.3,9.09,3.19,3.3,14.5,12.5,10.1,9.8,82.1,1.0,0.2,4.2,2.7,17.9
6085503322,10.4903893857674,0.037784754,10.37,15.60183037,558.904071722192,0.001271994,168.4965946,309.43,0.0,0.0,0.0,0,0.0,2.70077960416394,29.34,4.48,6.24,22.1,22.1,8.9,14.6,38.6,15.2,5.5,0.3,39.1,1.3,84.8
6111007202,10.4871436841197,0.049512456,9.53630303,9.296316989,33.6785625155977,0.0,77.3662726,801.28,0.0,2.0,0.5,11,0.0,3.96944454003352,28.28,5.16,7.19,1.8,5.0,6.5,11.2,8.8,80.5,0.8,0.2,6.8,2.9,19.5
6059099511,10.4804751798532,0.042298794,11.21,6.244196192,186.616389870547,0.0,9285.131038,795.02,11.5,9.8,0.035,13,0.0,5.10822111249242,26.43,2.89,7.98,0.900000000000006,14.3,4.0,16.9,10.3,81.4,0.4,0.2,4.9,2.7,18.5
6037480201,10.4651101639745,0.051242641,11.21,16.63119172,804.709029656361,0.0,4348.8454,604.18,18.0,31.45,0.025,0,0.2,6.1962677253555,17.19,3.72,3.75,7.3,13.5,7.2,5.0,24.2,38.9,1.1,0.2,32.9,2.7,61.1
6037480500,10.4622880087923,0.051242641,11.21,20.99995384,779.845339399677,0.0,4101.02163,687.51,3.1,31.75,0.01,0,0.0,5.88761084238504,14.46,0.75,5.02,4.59999999999999,11.6,9.7,13.7,15.9,54.2,1.7,0.1,24.3,3.9,45.9
6041104101,10.4539058019516,0.032532389,7.02122524,6.427678314,245.559666093183,0.0,402.653062,771.79,9.95,35.3,0.145,1,0.0,3.70553337838762,30.4,4.0,3.58,7.09999999999999,24.1,6.8,15.9,19.0,68.5,1.7,0.1,6.8,4.0,31.6
6059062641,10.4497488612721,0.047908481,8.69794377,18.39,228.640422186624,0.0,2902.20556,503.22,0.0,0.0,0.075,5,2.0,4.33909092166855,20.19,2.29,4.67,9.5,16.9,9.3,20.7,35.0,51.1,1.1,0.1,10.0,2.7,48.900000000000006
6067009637,10.4333771718985,0.046178296,8.69794377,10.73,254.268512336932,0.024403622,27.31943049,261.7,0.0,0.0,0.0,0,0.0,2.05585027019095,48.03,5.05,9.85,7.3,22.1,7.6,16.2,15.5,21.8,15.5,0.0,40.9,6.1,78.0
6083002913,10.4288198925479,0.04012721,4.50614746,9.1625685,143.288026998989,4.492508824,0.008660432,790.83,3.5,22.0,0.09,3,0.7,3.69472862123057,30.3,6.1,3.92,5.59999999999999,20.1,4.9,12.4,14.1,77.3,0.7,0.2,5.5,2.2,22.7
6081603000,10.4280252668961,0.029592333,8.69794377,9.144487099,172.922438859772,0.0,69.20173029,417.86,3.5,15.0,0.0,0,0.1,2.23967848321763,49.74,5.05,7.87,8.7,19.3,8.5,17.9,17.4,65.1,1.7,0.5,9.9,5.3,34.8
6037194102,10.4268154442619,0.051242641,12.05,21.64399945,616.263717073095,0.0,1555.680194,1150.01,0.4,0.0,0.0,6,0.0,5.50964387993679,20.72,1.56,6.78,0.299999999999997,19.1,7.8,16.9,5.1,82.1,3.2,0.1,6.6,3.0,18.0
6023000600,10.4182173066309,0.026420937,6.18286598,5.784480946,29.5922087633177,0.0,16.46210966,930.06,0.25,11.4,0.01,2,0.0,1.93779889916828,97.75,3.47,9.58,8.09999999999999,43.0,7.2,23.9,9.7,78.6,1.1,2.5,3.6,4.4,21.299999999999997
6085507205,10.4166273705526,0.037784754,10.37,16.51853788,475.218923342916,18.38573973,120.6677488,1351.2,2.95,2.8,0.25,2,0.0,5.20715267937613,14.22,5.5,3.51,0.400000000000006,9.3,4.8,13.7,6.6,77.5,0.4,0.1,11.6,3.9,22.599999999999998
6023010502,10.414429540791,0.026420937,6.18286598,1.781220636,165.450029906689,3.896541921,4.727326025,166.45,0.0,6.6,0.0,4,9.2,2.43593354733061,71.65,2.96,7.6,9.2,32.8,13.0,13.6,6.2,84.5,0.4,3.5,1.6,3.7,15.400000000000002
6073019203,10.4041264176747,0.044311971,9.1171234,11.35412805,206.159847321205,4207.013808,37.31710561,543.68,0.0,5.0,0.0,7,0.0,4.01213968954634,36.15,3.7,6.53,8.8,26.7,4.7,4.0,29.2,61.4,2.1,0.4,3.6,3.2,38.5
6067007102,10.4019468409818,0.047908481,8.69794377,10.28,189.059790321648,0.512402938,162.0302537,888.5,0.0,0.0,0.0,0,0.0,3.0768822861168,48.25,3.69,9.32,5.5,12.9,6.3,12.7,15.1,41.6,10.7,0.3,27.2,5.0,58.3
6071010402,10.401668331358,0.062162956,5.96538263,1.252481529,646.843924403983,0.0,8.294446877,22.41,0.0,42.0,0.0,0,1.0,3.12118947076846,21.9,4.56,7.58,0.799999999999997,50.1,11.5,11.9,22.0,63.3,6.4,1.1,3.4,3.6,36.5
6037701304,10.3950171879277,0.046178296,11.63,20.33880333,414.063393505301,0.0,831.957973,813.54,0.0,0.0,0.01,7,0.0,4.69341613242645,9.8,3.86,3.97,2.59999999999999,16.1,7.6,18.9,5.9,81.8,1.3,0.1,7.3,3.7,18.3
6081613600,10.3945152506039,0.029592333,8.69794377,2.093191012,707.598042105449,544.2415563,78.43125399,134.52,6.0,5.0,0.2,2,0.0,4.19975522518048,35.43,4.69,4.52,8.59999999999999,11.2,2.8,13.1,20.5,70.9,0.6,0.2,4.4,3.4,29.1
6111000901,10.3870770245484,0.053108966,9.1171234,1.103984995,335.316777742191,14.4480797,16.79503512,348.93,2.4,0.0,0.0,2,2.0,3.6434429730896,37.86,2.17,8.14,6.8,14.2,8.8,14.1,9.6,86.4,0.4,0.2,1.6,1.8,13.6
6059052522,10.3779142506216,0.046178296,9.53630303,18.48367687,376.928304928461,0.0,21723.63817,400.51,0.0,0.0,0.16,8,0.0,4.70882479892244,19.37,4.23,5.53,3.09999999999999,19.0,1.9,12.0,8.2,38.2,2.0,0.1,46.7,4.8,61.8
6015000101,10.3750513619635,0.035257981,3.6677882,1.103782031,123.364783126168,0.0,0.0,574.47,0.0,25.5,0.0,0,1.2,1.72280632985808,66.46,0.0,16.03,9.7,65.7,15.2,22.3,11.7,68.5,0.9,6.3,8.9,3.8,31.599999999999998
6057000300,10.3688426175751,0.055122143,5.76368635,1.890440721,390.433972557896,0.003304334,0.11060312,216.26,8.9,5.5,0.11,1,18.0,3.72729180777515,31.64,2.6,7.08,6.7,29.0,9.9,12.5,4.9,89.6,0.5,0.9,0.9,3.2,10.400000000000002
6075032901,10.3657972106835,0.029592333,7.85958451,39.64,171.200840732988,0.0,192.7355482,994.01,0.0,0.0,0.0,0,0.0,2.74127538187155,25.91,4.36,5.94,11.7,18.9,7.0,21.5,5.0,29.0,0.9,0.3,62.5,2.5,71.2
6081608100,10.3465252103152,0.032532389,8.69794377,11.98000209,92.9168697626441,0.0,216.1075134,309.4,3.5,0.0,0.075,9,0.2,2.85826968687465,22.07,7.69,5.49,5.90000000000001,7.0,10.4,8.8,7.3,39.8,1.9,0.0,45.9,5.1,60.199999999999996
6085502702,10.3307496218764,0.037784754,10.37,22.14040401,479.227885783645,0.0,95.37899586,1498.18,8.95,24.05,0.16,1,0.0,5.20530023783257,20.03,3.3,4.61,5.59999999999999,17.2,7.1,15.9,13.8,60.6,1.9,0.3,18.7,4.7,39.400000000000006
6059032053,10.3181087398693,0.049512456,8.69794377,5.561793088,204.133309633592,0.0,2439.633846,554.32,0.9,10.0,0.5,4,0.0,4.28643677202304,16.28,4.72,5.16,4.40000000000001,13.9,6.5,16.2,17.1,67.4,2.1,0.2,9.2,4.0,32.6
6073013417,10.3168887223799,0.04012721,12.47,15.23649069,299.446468350279,0.0,317.4192349,372.29,0.0,0.0,0.0,1,0.1,3.06678348961399,14.56,5.3,2.96,9.2,6.2,19.2,12.9,43.9,28.2,6.1,0.2,17.6,3.9,71.70000000000002
6075047901,10.316729447992,0.029592333,7.85958451,31.65585056,171.200840732988,0.0,228.0171974,297.77,3.5,0.0,0.05,10,0.0,3.27586771957276,20.78,5.01,4.84,9.09999999999999,25.0,4.5,17.6,5.9,42.1,2.3,0.2,45.7,3.9,58.0
6073007501,10.2998328536809,0.04012721,10.79,13.8,228.067595137786,0.0,201.5913495,606.49,3.25,1.5,0.0,3,0.2,3.3737910654087,36.11,2.52,5.77,3.7,39.4,8.7,24.5,12.7,79.5,1.7,0.5,2.0,3.7,20.599999999999998
6085508003,10.2794166914042,0.035257981,10.37,17.62711279,553.126241429416,0.0,264.7062002,428.95,21.45,0.75,0.15,2,0.0,4.2935627776169,11.03,1.64,5.5,5.8,12.5,7.4,18.7,7.2,32.8,1.5,0.3,54.1,4.1,67.2
6063000400,10.2731378903562,0.051242641,6.00238142,0.273662751,471.372120933007,0.257575338,0.262996229,121.05,6.0,6.0,0.1,6,16.0,4.1857973960879,25.12,1.83,5.82,9.0,42.4,8.8,13.0,9.0,78.8,0.1,7.4,0.6,4.0,21.1
6037573800,10.2679540830697,0.044311971,11.21,12.89000002,220.006674130615,0.06397991,5778.136015,385.67,4.0,6.0,0.0,9,0.0,4.61498750795926,30.62,2.88,8.08,4.0,12.9,7.1,6.6,20.6,65.8,2.3,0.3,7.0,3.9,34.1
6037920109,10.2607361734672,0.064888548,9.53630303,24.60964835,663.03416252001,0.0,60.58001972,488.87,0.0,0.0,0.0,0,0.0,3.97667678340958,19.92,3.62,8.27,3.0,14.5,3.4,16.2,14.8,65.0,3.8,0.3,12.8,3.2,34.900000000000006
6019006404,10.2468767399904,0.064888548,9.95548266,0.451061416,521.429316954066,6.341844681,73.20898476,118.25,0.0,0.75,0.1,3,2.5,4.44755867861749,21.06,4.44,4.01,8.59999999999999,29.7,9.6,7.4,10.1,83.4,0.7,1.6,1.3,3.0,16.7
6029003810,10.241020610444,0.062162956,18.76,20.67043121,933.698504134526,0.0,560.1096853,404.49,1.0,0.0,0.05,0,2.0,5.76169504232096,25.32,2.83,7.87,4.90000000000001,7.7,6.7,2.7,14.1,75.2,2.4,0.8,4.4,3.2,24.900000000000002
6041119201,10.2344243222087,0.029592333,7.44040487,12.56,215.143923833826,0.0,310.5858218,1038.69,1.75,0.75,0.025,11,1.4,3.57946653701055,22.69,4.84,4.42,5.90000000000001,14.4,3.5,23.1,11.1,75.9,2.6,0.3,6.1,4.1,24.200000000000003
6113011002,10.2181354221221,0.046178296,7.02122524,5.359082346,302.33829796319,0.0,47.71111636,429.96,4.8,7.65,0.01,0,0.5,2.73040826241324,56.23,3.39,8.77,7.3,16.7,9.1,13.7,19.9,74.5,0.5,0.7,2.5,1.9,25.499999999999996
6113010704,10.1971239774135,0.044311971,7.85958451,7.19397705,848.527003388481,0.332953001,47.61669179,313.73,0.0,0.3,0.4,0,0.0,3.34629986595618,23.36,1.96,6.7,3.5,46.6,7.9,19.8,9.0,67.2,5.0,0.2,14.2,4.5,32.9
6061020715,10.1936920511464,0.053108966,7.85958451,7.512928395,244.014646593933,0.0,30.6790499,640.74,0.0,3.25,0.0,0,0.0,2.49756546491941,47.07,4.83,9.66,4.8,21.9,5.7,14.2,14.5,76.7,1.1,0.9,3.0,3.7,23.2
6079011503,10.1880764385353,0.035257981,7.62413614,3.143634742,670.481437138248,157.8077149,10.70726768,406.05,21.5,27.5,0.4,7,2.0,5.60739500066375,30.83,1.2,5.55,3.5,21.6,5.2,16.5,8.9,83.2,0.8,0.1,4.2,2.7,16.7
6067008210,10.1864198488711,0.055122143,8.27876414,5.112386731,168.415665093403,0.0,21.45121563,660.91,1.5,2.5,0.1,1,0.0,2.92343218078153,24.66,5.31,7.54,5.7,16.2,9.6,14.1,6.4,83.8,1.3,0.3,5.0,3.2,16.2
6097151203,10.1639010314944,0.029592333,6.18286598,15.74,454.889375743452,0.161227051,193.2872681,416.82,0.0,0.0,0.0,6,1.0,3.04779555035728,39.86,4.16,5.9,6.5,27.4,9.2,15.6,18.5,72.5,1.3,0.5,3.6,3.6,27.500000000000004
6037135203,10.1624091522306,0.055122143,10.37,3.192020848,571.278208572201,0.0,333.0493506,546.04,0.0,3.0,0.0,1,0.0,3.58244044636635,35.6,4.08,6.79,4.90000000000001,20.3,5.3,10.9,12.0,70.3,2.0,0.1,12.0,3.7,29.8
6067004009,10.1478214029141,0.047908481,8.69794377,11.09758965,80.0144489989805,0.0,48.73598639,263.65,0.0,0.0,0.0,10,0.0,2.55746135904469,49.96,4.66,7.33,7.2,14.4,7.2,11.7,16.1,31.9,15.3,0.4,30.8,5.5,68.1
6097152502,10.1477207279867,0.029592333,6.18286598,9.8520291,278.728378044301,2.381263574,63.28198121,400.26,0.0,3.05,0.0,4,0.0,2.47363668246388,39.92,5.61,7.33,6.5,28.1,5.4,14.4,15.7,74.2,1.8,1.0,3.7,3.6,25.8
6065049700,10.1312631933735,0.055122143,7.85958451,4.399800558,1142.54216237682,0.170919828,121.178141,116.47,1.0,0.0,0.025,8,0.0,3.977202689537,31.33,2.74,9.46,5.40000000000001,12.9,7.8,7.1,18.4,70.8,2.6,0.5,4.6,3.1,29.200000000000003
6075047600,10.1101583628059,0.029592333,8.27876414,39.92,171.200840732988,0.0,222.9873028,1010.49,0.7,0.0,0.0,10,0.0,3.61281032653522,21.22,4.79,4.56,10.2,14.4,0.9,14.7,6.1,39.9,1.5,0.1,48.2,4.2,60.10000000000001
6059042328,10.1074460046001,0.049512456,8.69794377,14.37481894,228.51564055448,0.0,2444.29981,2013.27,0.0,0.0,0.05,7,0.0,4.59182709419062,30.44,3.7,7.99,4.0,15.7,4.1,9.2,5.9,78.8,0.7,0.3,9.7,4.6,21.200000000000003
6083002007,10.1032935408838,0.035257981,4.50614746,12.43318908,347.320864577266,2350.943634,26.73927815,518.83,0.0,199.7,1.25,0,0.0,4.26111532816722,33.34,3.51,5.52,11.0,19.4,4.8,13.7,31.5,55.3,2.2,0.5,7.6,2.9,44.7
6057000200,10.0913377278326,0.053108966,7.02122524,0.617862414,407.254804672504,0.240995572,0.2911908,82.31,0.0,4.5,0.0,3,0.0,2.46609229014736,33.33,4.31,7.8,7.7,30.8,15.9,16.6,5.6,89.6,0.3,1.0,0.7,2.7,10.3
6075013102,10.0903599265406,0.029592333,8.69794377,70.20568501,171.200840732988,0.0,232.9371497,764.85,3.9,9.0,0.3,10,0.0,4.80745234400446,43.92,3.08,4.62,1.8,11.8,1.5,24.3,5.1,76.5,1.2,0.2,13.0,4.0,23.5
6059042320,10.0875401798407,0.047908481,8.69794377,16.82407697,228.51564055448,0.0,2186.402459,544.02,0.0,2.0,0.2,5,0.2,4.29890497166385,15.13,4.25,3.84,4.59999999999999,21.0,5.9,27.4,26.3,56.6,2.7,0.2,11.1,3.1,43.4
6017030603,10.0857860311111,0.053108966,6.28359807,0.199296023,358.813006626434,3.857127807,0.478779597,154.73,0.0,2.0,0.0,2,6.65,3.09878251805348,31.76,3.5,6.55,5.40000000000001,31.0,10.2,20.7,6.9,87.9,0.2,1.4,0.7,2.8,12.0
6039000106,10.0819878061927,0.062162956,13.31,0.996945791,603.908032764125,0.057355701,316.5245608,170.29,0.0,0.0,0.0,1,0.0,3.83962351199354,27.13,2.97,7.95,6.8,26.6,8.8,5.5,10.4,82.2,0.7,2.0,1.1,3.5,17.7
6081602900,10.0761028890207,0.029592333,8.69794377,20.27309809,525.172650454952,0.0,82.85144774,488.99,0.0,5.0,0.0,0,1.0,2.99167218867755,44.88,3.38,7.1,2.40000000000001,16.0,11.6,16.4,18.1,54.9,3.0,0.4,18.3,5.3,45.099999999999994
6037670416,10.0725514681331,0.044311971,12.05,3.125648786,217.711899161429,0.0,1612.583549,233.75,19.0,0.9,0.0,8,0.25,4.013686696785,12.04,5.52,4.66,1.40000000000001,16.1,5.8,14.5,5.9,50.2,2.7,0.1,36.1,5.0,49.800000000000004
6097153501,10.065885882649,0.029592333,6.18286598,2.799607689,628.281382528969,24.7089788,108.0010158,213.96,9.0,18.5,0.0,7,4.55,4.48067215963906,27.44,4.79,4.04,5.5,19.9,5.9,13.0,10.9,83.3,0.8,0.3,1.8,2.9,16.700000000000003
6075013101,10.0608415125288,0.029592333,8.69794377,71.46097809,171.200840732988,0.0,233.6495393,734.83,3.0,8.0,0.175,10,0.0,4.62621721069652,39.43,5.13,4.26,0.0,8.7,3.5,8.5,6.7,72.5,1.9,0.1,15.5,3.4,27.599999999999998
6001428301,10.0536032125637,0.029592333,8.69794377,16.68080035,70.5995828962491,0.0,371.2006555,301.3,0.25,27.8,0.25,14,10.0,4.51692885118049,33.09,3.5,4.67,5.40000000000001,8.5,5.0,13.1,8.2,38.8,3.4,0.2,42.9,6.5,61.199999999999996
6059099309,10.0511005723624,0.044311971,11.21,6.383570938,238.497243647977,0.0,7078.851221,390.72,13.0,0.0,0.25,0,0.0,4.14378802086404,27.01,4.17,6.75,5.5,14.5,3.8,17.7,10.0,79.5,0.4,0.2,7.1,2.7,20.4
6113010606,10.0419613821172,0.044311971,7.85958451,10.09851263,781.10959188337,0.152905728,48.79863877,700.22,12.25,28.95,0.15,0,5.0,5.44195156279546,21.37,3.19,4.69,3.3,35.5,2.8,12.1,16.0,63.7,2.6,0.3,13.1,4.4,36.4
6037920110,10.0352238698489,0.064888548,9.53630303,28.34871376,504.922841245376,0.0,60.68465811,626.81,0.0,0.0,0.0,0,0.0,3.9894319377492,21.11,0.91,8.68,3.5,11.0,8.4,15.0,12.1,66.7,2.6,0.1,15.3,3.3,33.4
6059052417,10.0336323112465,0.047908481,9.53630303,35.02,376.928304928461,5758.9664,11302.05926,262.06,0.0,2.0,0.0,0,0.0,5.17646298613388,23.45,3.25,5.74,5.7,12.1,2.9,11.8,7.0,50.3,1.0,0.1,37.1,4.6,49.800000000000004
6067008211,10.028785419586,0.055122143,8.27876414,5.821517928,337.294263752775,408.5244934,24.80879199,558.77,0.0,0.0,0.0,1,0.0,3.45930937527419,34.96,3.1,8.5,2.0,19.4,10.2,10.6,7.9,84.8,0.7,0.5,2.4,3.7,15.2
6009000122,10.0160012439521,0.053108966,5.77469152,0.59992789,574.428279813432,0.723487079,1.128569828,312.09,0.0,0.75,0.05,0,9.5,3.26918314496181,21.29,2.65,6.27,4.7,39.6,13.2,23.0,9.9,85.2,1.0,1.0,0.7,2.2,14.8
6037194101,10.0088530545621,0.051242641,12.05,22.28228352,624.332932914407,0.0,1698.207566,732.28,0.0,2.5,0.0,0,0.2,4.98225027299514,17.21,1.99,5.26,0.5,19.9,7.3,27.4,9.3,77.7,3.9,0.3,5.5,3.3,22.3
6059052528,10.0029292864472,0.047908481,9.53630303,13.57395565,376.928304928461,0.0,14077.01757,437.86,0.0,0.0,0.0,0,0.0,3.5557259956793,26.19,4.78,5.99,7.90000000000001,17.2,4.7,7.7,8.8,46.2,1.7,0.1,39.1,4.2,53.900000000000006
6073020027,10.0014978299681,0.046178296,10.37,16.68149866,192.609831237891,0.213849549,69.89930648,340.38,8.0,25.2,0.025,6,0.2,4.5748695340293,19.18,3.45,4.88,7.40000000000001,25.0,3.0,14.8,14.3,69.3,1.7,0.3,10.2,4.3,30.8
6075032601,10.0012091761824,0.029592333,8.27876414,39.92,171.200840732988,0.0,212.4197993,998.79,0.0,0.0,0.0,0,0.0,2.80171114885758,24.56,5.08,5.77,12.2,19.2,5.1,17.4,6.6,35.6,1.5,0.2,52.1,4.0,64.4
6059052427,10.0010362901563,0.049512456,9.1171234,4.82647804,489.915373718796,0.698409554,4703.470857,479.85,0.0,2.0,0.375,3,0.0,4.63381927772372,9.96,6.07,4.72,1.59999999999999,7.8,5.6,7.5,13.5,59.5,1.2,0.4,20.8,4.7,40.6
6037621201,9.99808678836617,0.044311971,12.05,15.42563605,237.220721825921,0.268073576,8565.427257,561.23,13.25,2.5,0.1,8,4.0,6.37279392967159,20.25,3.04,5.31,3.8,11.1,7.0,8.7,15.4,68.6,2.7,0.2,8.5,4.5,31.3
6085507702,9.9946887250194,0.035257981,10.37,8.57289825,554.251867046633,0.014045572,529.6651599,309.75,16.75,12.5,0.11,8,0.0,4.76461743775722,9.4,4.79,4.47,1.7,5.2,7.6,6.0,1.8,32.5,0.2,0.0,62.7,2.7,67.4
6095252910,9.99246446555791,0.042298794,7.85958451,11.76,242.150369246327,0.370912931,456.1540963,250.33,0.0,0.0,0.0,0,0.0,2.30311878296104,72.28,3.47,9.59,6.5,23.2,9.5,10.4,20.8,57.7,7.0,0.8,6.5,7.2,42.300000000000004
6059032039,9.9855498731449,0.049512456,8.69794377,7.617083251,204.133309633592,0.0,2220.961206,507.85,0.0,2.0,0.035,4,0.0,3.39375326788683,24.23,3.02,7.53,3.59999999999999,14.3,12.1,14.8,20.2,64.2,0.8,0.1,10.5,4.2,35.800000000000004
6075016500,9.98005564692129,0.029592333,8.69794377,67.68,171.200840732988,0.0,215.5432146,892.94,0.0,7.75,0.93,0,0.0,3.972965331404,29.28,3.26,5.79,5.8,20.8,5.7,18.0,9.1,66.5,6.9,0.4,12.3,4.8,33.5
6065043264,9.96567467766564,0.057293727,5.34450672,10.51127387,887.917846842577,0.000456884,94.10933175,336.2,6.0,0.0,0.0,5,0.0,3.81145134421134,26.11,4.01,9.79,6.40000000000001,10.8,4.0,9.1,22.9,60.5,3.5,0.4,8.1,4.6,39.5
6075013300,9.96320444351139,0.029592333,8.69794377,67.68,171.200840732988,0.0,228.3658984,634.36,7.0,9.05,0.26,10,0.0,4.79963651520985,24.5,3.15,4.47,5.3,18.4,6.1,12.4,4.6,80.9,1.3,0.2,10.3,2.7,19.099999999999998
6053013600,9.96259675074963,0.032532389,5.34450672,14.42,299.964641864631,0.0,0.212573454,351.88,1.0,2.5,0.05,0,0.0,1.78854318358259,50.14,4.61,6.14,29.1,52.2,5.6,24.1,59.7,26.8,3.0,0.3,7.1,3.1,73.19999999999999
6095252311,9.96231332759405,0.04012721,7.85958451,12.09532342,292.758366301715,0.0,606.0266472,1514.32,0.0,0.0,0.0,0,0.0,2.9023659253526,53.46,4.47,9.16,3.7,6.8,5.4,10.9,14.7,42.6,15.4,0.1,20.8,6.4,57.4
6029003305,9.96067336106007,0.059636183,4.50614746,0.465447672,583.77460269628,0.0,1.345153658,152.89,0.0,0.0,0.1,0,0.2,2.29692115064732,25.89,5.06,7.58,9.8,44.8,11.2,12.9,18.1,77.5,0.4,0.9,1.0,2.1,22.5
6037910302,9.95950726515088,0.062162956,6.18286598,2.787909289,428.148461188521,0.0,10.83985305,392.83,0.0,0.0,0.0,0,0.0,2.12182121262138,40.0,5.22,9.78,10.8,18.4,11.6,11.5,23.4,59.4,7.7,0.7,5.3,3.5,40.599999999999994
6013334200,9.9433245432244,0.035257981,7.85958451,16.95771812,70.7869423766388,0.021804445,561.6639843,2160.49,1.0,22.75,0.1,1,0.5,4.30959844816306,27.55,4.98,5.23,3.0,6.6,6.7,13.0,6.2,80.8,1.3,0.1,8.2,3.5,19.299999999999997
6081606700,9.92167786396918,0.032532389,9.1171234,12.90865435,530.037991715162,61.82002953,167.9193406,1010.86,2.25,8.25,0.135,2,0.0,4.90523739962696,30.26,4.41,4.18,3.5,5.2,5.7,11.8,8.1,68.8,0.3,0.0,19.6,3.3,31.3
6065045214,9.92105988064923,0.062162956,7.85958451,12.7644753,512.666002293112,42.46250486,0.169277735,448.07,0.0,0.0,0.0,0,0.0,3.52086786902377,21.45,4.76,5.12,8.8,19.0,11.3,13.1,21.6,71.7,1.6,0.2,2.9,1.9,28.2
6037141500,9.91582671737208,0.053108966,11.21,13.80214917,618.051446782596,0.0,873.5494424,3029.94,0.0,0.75,0.5,7,0.0,6.03859067430083,18.93,4.46,5.71,1.8,6.5,7.8,5.4,5.4,84.5,1.4,0.0,5.5,3.3,15.600000000000001
6067005804,9.91447277314819,0.051242641,9.53630303,7.568009264,678.772152882202,0.0,106.3108387,470.27,0.0,0.0,0.1,3,0.0,3.79681326453809,90.33,3.33,7.04,0.900000000000006,5.6,1.8,10.1,6.0,83.2,1.0,0.2,6.7,2.9,16.8
6111007610,9.90367878568197,0.049512456,9.53630303,5.2916768,258.082992405103,25.54834536,41.60111007,425.18,0.0,0.0,0.0,16,0.45,3.87402411434348,32.63,1.63,7.78,5.2,10.9,8.1,10.9,16.8,72.5,1.3,0.3,5.6,3.4,27.4
6111005909,9.89918894299836,0.047908481,9.53630303,7.718541607,214.114064440778,0.0,95.00508579,1301.87,0.0,0.0,0.0,11,0.0,3.58596236196554,24.82,2.82,7.64,6.3,14.3,7.9,13.8,15.7,74.0,1.0,0.2,7.0,2.1,26.0
